nord,east,alt,speed,vf,vl,vu,yaw,pitch,roll,af,al,au,wf,wl,wu,numsats,satellitesInView,profile,fixQuality,HDOP,timestamp,grabMsec,episode
59.9566005,30.3117983,6.771,0.03,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 34.100+03: 00,975163,new.004.094.
59.9566005,30.3117983,6.773,0.006,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 34.200+03: 00,975266,new.004.094.
59.9566005,30.3117984,6.77,0.023,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 34.300+03: 00,975362,new.004.094.
59.9566005,30.3117983,6.771,0.008,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 34.400+03: 00,975459,new.004.094.
59.9566005,30.3117983,6.774,0.028,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 34.500+03: 00,975563,new.004.094.
59.9566005,30.3117983,6.771,0.044,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 34.600+03: 00,975663,new.004.094.
59.9566005,30.3117983,6.772,0.033,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 34.700+03: 00,975760,new.004.094.
59.9566005,30.3117983,6.77,0.037,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 34.800+03: 00,975860,new.004.094.
59.9566005,30.3117983,6.771,0.034,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 34.900+03: 00,975961,new.004.094.
59.9566005,30.3117983,6.771,0.009,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 35.000+03: 00,976066,new.004.094.
59.9566005,30.3117983,6.772,0.021,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 35.100+03: 00,976166,new.004.094.
59.9566005,30.3117983,6.772,0.027,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 35.200+03: 00,976262,new.004.094.
59.9566005,30.3117983,6.771,0.018,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 35.300+03: 00,976360,new.004.094.
59.9566005,30.3117983,6.773,0.009,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 35.400+03: 00,976466,new.004.094.
59.9566005,30.3117983,6.772,0.005,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 35.500+03: 00,976561,new.004.094.
59.9566004,30.3117983,6.772,0.017,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 35.600+03: 00,976663,new.004.094.
59.9566004,30.3117983,6.769,0.018,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 35.700+03: 00,976762,new.004.094.
59.9566005,30.3117983,6.77,0.006,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 35.800+03: 00,976882,new.004.094.
59.9566004,30.3117982,6.771,0.014,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 35.900+03: 00,976961,new.004.094.
59.9566004,30.3117983,6.772,0.02,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 36.000+03: 00,977088,new.004.094.
59.9566004,30.3117983,6.77,0.014,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 36.100+03: 00,977165,new.004.094.
59.9566004,30.3117983,6.773,0.03,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 36.200+03: 00,977264,new.004.094.
59.9566004,30.3117982,6.773,0.014,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 36.300+03: 00,977363,new.004.094.
59.9566004,30.3117982,6.771,0.008,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 36.400+03: 00,977463,new.004.094.
59.9566004,30.3117982,6.775,0.018,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 36.500+03: 00,977560,new.004.094.
59.9566004,30.3117982,6.775,0.011,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 36.600+03: 00,977663,new.004.094.
59.9566004,30.3117982,6.777,0.021,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 36.700+03: 00,977761,new.004.094.
59.9566004,30.3117982,6.777,0.009,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 36.800+03: 00,977860,new.004.094.
59.9566004,30.3117982,6.775,0.006,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 36.900+03: 00,977960,new.004.094.
59.9566004,30.3117982,6.778,0.025,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 37.000+03: 00,978067,new.004.094.
59.9566004,30.3117982,6.777,0.003,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 37.100+03: 00,978160,new.004.094.
59.9566003,30.3117982,6.777,0.02,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 37.200+03: 00,978261,new.004.094.
59.9566004,30.3117982,6.779,0.018,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 37.300+03: 00,978362,new.004.094.
59.9566004,30.3117982,6.775,0.018,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 37.400+03: 00,978465,new.004.094.
59.9566004,30.3117982,6.778,0.008,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 37.500+03: 00,978562,new.004.094.
59.9566004,30.3117982,6.78,0.009,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 37.600+03: 00,978661,new.004.094.
59.9566004,30.3117982,6.776,0.012,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 37.700+03: 00,978760,new.004.094.
59.9566004,30.3117982,6.778,0.018,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 37.800+03: 00,978860,new.004.094.
59.9566003,30.3117981,6.78,0.038,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 37.900+03: 00,978960,new.004.094.
59.9566004,30.3117982,6.777,0.035,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 38.000+03: 00,979075,new.004.094.
59.9566004,30.3117982,6.779,0.023,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 38.100+03: 00,979162,new.004.094.
59.9566003,30.3117981,6.782,0.028,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 38.200+03: 00,979266,new.004.094.
59.9566003,30.3117981,6.779,0.018,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,0,4,0.73,2024-07-19T12: 07: 38.300+03: 00,979361,new.004.094.
59.9566003,30.3117982,6.782,0.032,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 38.400+03: 00,979461,new.004.094.
59.9566003,30.3117982,6.78,0.013,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 38.500+03: 00,979562,new.004.094.
59.9566003,30.3117982,6.781,0.01,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 38.600+03: 00,979661,new.004.094.
59.9566003,30.3117982,6.783,0.015,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 38.700+03: 00,979760,new.004.094.
59.9566003,30.3117982,6.782,0.005,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 38.800+03: 00,979877,new.004.094.
59.9566003,30.3117982,6.782,0.03,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 38.900+03: 00,979957,new.004.094.
59.9566003,30.3117982,6.78,0.033,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 39.000+03: 00,980066,new.004.095.
59.9566003,30.3117982,6.782,0.019,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 39.100+03: 00,980163,new.004.095.
59.9566003,30.3117982,6.782,0.029,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 39.200+03: 00,980261,new.004.095.
59.9566003,30.3117982,6.782,0.006,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 39.300+03: 00,980361,new.004.095.
59.9566002,30.3117982,6.781,0.037,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 39.400+03: 00,980472,new.004.095.
59.9566003,30.3117981,6.782,0.016,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 39.500+03: 00,980560,new.004.095.
59.9566003,30.3117982,6.782,0.026,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 39.600+03: 00,980661,new.004.095.
59.9566002,30.3117981,6.782,0.028,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 39.700+03: 00,980762,new.004.095.
59.9566003,30.3117981,6.781,0.01,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 39.800+03: 00,980857,new.004.095.
59.9566002,30.3117982,6.783,0.019,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 39.900+03: 00,980960,new.004.095.
59.9566003,30.3117981,6.782,0.049,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 40.000+03: 00,981068,new.004.095.
59.9566002,30.3117981,6.782,0.018,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 40.100+03: 00,981161,new.004.095.
59.9566002,30.3117981,6.782,0.012,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 40.200+03: 00,981265,new.004.095.
59.9566002,30.3117981,6.784,0.019,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 40.300+03: 00,981362,new.004.095.
59.9566002,30.3117981,6.782,0.012,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 40.400+03: 00,981460,new.004.095.
59.9566002,30.3117981,6.783,0.019,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 40.500+03: 00,981561,new.004.095.
59.9566002,30.3117981,6.782,0.016,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 40.600+03: 00,981662,new.004.095.
59.9566002,30.3117981,6.783,0.019,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 40.700+03: 00,981758,new.004.095.
59.9566002,30.3117981,6.784,0.018,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 40.800+03: 00,981882,new.004.095.
59.9566002,30.3117981,6.782,0.046,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 40.900+03: 00,981960,new.004.095.
59.9566002,30.311798,6.782,0.026,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 41.000+03: 00,982083,new.004.095.
59.9566002,30.3117981,6.783,0.042,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 41.100+03: 00,982163,new.004.095.
59.9566002,30.311798,6.783,0.041,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 41.200+03: 00,982263,new.004.095.
59.9566002,30.3117981,6.781,0.035,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 41.300+03: 00,982361,new.004.095.
59.9566002,30.311798,6.78,0.021,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 41.400+03: 00,982465,new.004.095.
59.9566002,30.311798,6.78,0.02,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 41.500+03: 00,982560,new.004.095.
59.9566002,30.311798,6.779,0.024,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 41.600+03: 00,982658,new.004.095.
59.9566002,30.311798,6.779,0.022,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 41.700+03: 00,982762,new.004.095.
59.9566002,30.311798,6.78,0.007,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 41.800+03: 00,982860,new.004.095.
59.9566002,30.311798,6.78,0.018,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 41.900+03: 00,982958,new.004.095.
59.9566001,30.311798,6.78,0.022,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 42.000+03: 00,983065,new.004.095.
59.9566001,30.311798,6.783,0.002,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 42.100+03: 00,983164,new.004.095.
59.9566001,30.311798,6.782,0.008,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 42.200+03: 00,983266,new.004.095.
59.9566002,30.311798,6.778,0.017,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 42.300+03: 00,983369,new.004.095.
59.9566001,30.311798,6.782,0.017,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 42.400+03: 00,983463,new.004.095.
59.9566001,30.311798,6.78,0.031,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 42.500+03: 00,983560,new.004.095.
59.9566001,30.311798,6.783,0.057,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 42.600+03: 00,983662,new.004.095.
59.9566002,30.3117981,6.778,0.062,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 42.700+03: 00,983762,new.004.095.
59.9566001,30.3117981,6.778,0.01,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 42.800+03: 00,983861,new.004.095.
59.9566001,30.311798,6.778,0.04,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 42.900+03: 00,983962,new.004.095.
59.9566001,30.311798,6.777,0.019,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 43.000+03: 00,984074,new.004.095.
59.9566001,30.311798,6.777,0.008,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 43.100+03: 00,984164,new.004.095.
59.9566001,30.311798,6.776,0.037,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 43.200+03: 00,984275,new.004.095.
59.9566001,30.311798,6.777,0.034,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 43.300+03: 00,984363,new.004.095.
59.9566001,30.311798,6.776,0.026,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 43.400+03: 00,984486,new.004.095.
59.9566001,30.311798,6.778,0.008,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 43.500+03: 00,984562,new.004.095.
59.9566001,30.311798,6.78,0.022,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 43.600+03: 00,984678,new.004.095.
59.9566001,30.311798,6.781,0.022,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 43.700+03: 00,984762,new.004.095.
59.9566001,30.311798,6.779,0.007,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 43.800+03: 00,984860,new.004.095.
59.9566001,30.311798,6.778,0.014,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 43.900+03: 00,984960,new.004.095.
59.9566001,30.3117979,6.779,0.022,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 44.000+03: 00,985065,new.004.095.
59.9566001,30.311798,6.783,0.027,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 44.100+03: 00,985163,new.004.095.
59.9566001,30.311798,6.778,0.015,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 44.200+03: 00,985267,new.004.095.
59.9566001,30.311798,6.777,0.026,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 44.300+03: 00,985360,new.004.095.
59.9566,30.311798,6.775,0.02,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 44.400+03: 00,985462,new.004.095.
59.9566,30.311798,6.774,0.043,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 44.500+03: 00,985562,new.004.095.
59.9566,30.311798,6.771,0.017,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 44.600+03: 00,985662,new.004.095.
59.9566,30.311798,6.771,0.026,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 44.700+03: 00,985761,new.004.095.
59.9566,30.311798,6.77,0.032,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 44.800+03: 00,985862,new.004.095.
59.9566,30.3117979,6.77,0.028,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 44.900+03: 00,985961,new.004.095.
59.9566,30.311798,6.77,0.022,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 45.000+03: 00,986067,new.004.095.
59.9566,30.311798,6.767,0.019,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 45.100+03: 00,986164,new.004.095.
59.9566,30.3117979,6.768,0.037,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 45.200+03: 00,986259,new.004.095.
59.9566,30.311798,6.769,0.015,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 45.300+03: 00,986362,new.004.095.
59.9566,30.311798,6.773,0.031,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 45.400+03: 00,986466,new.004.095.
59.9566,30.311798,6.774,0.015,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 45.500+03: 00,986561,new.004.095.
59.9566,30.3117979,6.775,0.019,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 45.600+03: 00,986680,new.004.095.
59.9566,30.311798,6.781,0.015,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 45.700+03: 00,986762,new.004.095.
59.9566,30.3117979,6.781,0.029,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 45.800+03: 00,986887,new.004.095.
59.9566,30.311798,6.784,0.023,0.0,0.0,0.0,-4.318782327474929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,42,0,4,0.73,2024-07-19T12: 07: 45.900+03: 00,986962,new.004.095.
